id,resturants
13951783,298.75
13954028,122.07999999999998
13957427,181.75
13959538,132.61
13959891,123.25
13961073,152.5
13963326,36.67
13970217,240.25
13971160,81.13
13971471,58.89999999999999
13972708,57.72999999999999
13972766,69.42999999999999
13980926,82.3
13987276,152.5
13987339,104.53
13991186,298.75
13992742,228.55
13993046,23.8
13995614,140.79999999999998
13998049,152.5
13998223,152.5
13998293,152.5
14000455,92.83
14006729,64.75
14006823,102.19
14010252,222.7
14010651,298.75
14011411,152.5
14012274,154.83999999999995
14012606,938.74
14016202,117.39999999999998
14020396,119.73999999999998
14022086,134.95
14024257,351.4
14025561,129.1
14027065,82.3
14027756,386.5
14028018,117.39999999999998
14028280,269.5
14029776,76.44999999999999
14032445,94.0
14036117,23.8
14037459,170.04999999999998
14041141,181.75
14041196,92.83
14044731,21.459999999999997
14054091,251.95
14056307,269.5
14057678,123.25
14058375,82.3
14064701,175.89999999999998
14065821,175.89999999999998
14066228,105.7
14066397,111.54999999999998
14066702,58.89999999999999
14068074,269.5
14068646,211.0
14071193,152.5
14071436,170.04999999999998
14071817,84.63999999999999
14073163,163.03
14080022,357.25
14084988,117.39999999999998
14085389,48.36999999999999
14086188,82.3
14088558,301.0
14089808,94.0
14091281,269.5
14091664,257.79999999999995
14092808,77.61999999999999
14093073,146.64999999999998
14093225,94.0
14094264,64.75
14094480,152.5
14100582,152.5
14104044,69.42999999999999
14105094,234.4
14105220,328.0
14108460,151.32999999999998
14108509,205.15
14108671,82.3
14109544,34.33
14111092,57.72999999999999
14111626,268.33
14111975,123.25
14115455,89.32
14126610,42.52
14129429,180.58
14135904,64.75
14139651,152.5
14140552,322.15
14147107,64.75
14148988,156.01
14149127,152.5
14150846,143.14
14153242,186.43
14154356,50.71
14155064,144.31
14155795,76.44999999999999
14159853,55.39
14161597,181.75
14168274,91.66
14168413,94.0
14169266,35.5
14171171,152.5
14175040,211.0
14177069,415.75
14178226,228.55
14180414,94.0
14182564,69.42999999999999
14183466,117.39999999999998
14183900,243.76
14184335,76.44999999999999
14185610,111.54999999999998
14187014,104.53
14187084,53.05
14195524,105.7
14196990,181.75
14201811,64.75
14202979,222.7
14203322,235.57
14204631,386.5
14205217,53.05
14207287,47.19999999999999
14213699,228.55
14215652,316.29999999999995
14215681,58.89999999999999
14218173,152.5
14218548,94.0
14219515,29.65
14221071,796.0
14222252,152.5
14231719,211.0
14233670,385.33
14235245,111.54999999999998
14236416,152.5
14236734,94.0
14237735,88.14999999999999
14239259,211.0
14239534,209.83
14240343,205.15
14244430,385.33
14245274,246.1
14245639,170.04999999999998
14246251,206.32
14247423,97.51
14253050,152.5
14254221,320.98
14265052,82.3
14274809,346.72
14277478,211.0
14280163,328.0
14280778,549.13
14282356,70.6
14283423,211.0
14284714,152.5
14290760,117.39999999999998
14292249,181.75
14294585,34.33
14296562,205.15
14297224,198.13
14309960,94.0
14312186,193.45
14312497,92.83
14314562,386.5
14315012,57.72999999999999
14316228,94.0
14331775,193.45
14334031,41.35
14334508,105.7
14335179,111.54999999999998
14336338,256.63
14339989,322.15
14340328,82.3
14342997,115.06
14347194,64.75
14347502,99.85
14354698,34.33
14355768,186.43
14357698,263.65
14362124,76.44999999999999
14365130,104.53
14366544,186.43
14366918,88.14999999999999
14371241,40.17999999999999
14373121,181.75
14381523,244.93
14383299,328.0
14386712,269.5
14387555,99.85
14397396,222.7
14403485,76.44999999999999
14408114,777.0000000000001
14409723,129.1
14417798,123.25
14423010,51.88
14429513,139.63
14429957,151.32999999999998
14437093,127.92999999999998
14439638,123.25
14440066,94.0
14441627,208.66
14442338,256.63
14443766,72.94
14444988,228.55
14445481,187.6
14446717,152.5
14464084,339.7
14466418,151.32999999999998
14467602,129.1
14471418,737.5
14473548,907.15
14483469,913.0
14485372,315.13
14488817,443.83
14497942,363.1
14507274,166.54
14518363,164.2
14519882,91.66
14520743,88.14999999999999
14522175,211.0
14524079,198.13
14527923,69.42999999999999
14529806,151.32999999999998
14530298,269.5
14532445,99.85
14535633,12.099999999999994
14536003,181.75
14536245,198.13
14539106,48.36999999999999
14541203,199.3
14547628,70.6
14548280,75.28
14549011,27.309999999999995
14551896,180.58
14552533,175.89999999999998
14553862,211.0
14555440,269.5
14556587,164.2
14556661,58.89999999999999
14571451,127.92999999999998
14571686,233.23
14576763,64.75
14577490,92.83
14577930,240.25
14578109,101.02
14587044,86.97999999999999
14590476,1145.83
14590480,123.25
14592009,119.73999999999998
14594286,47.19999999999999
14601503,163.03
14608127,94.0
14609804,181.75
14610596,23.8
14614708,205.15
14619860,491.8
14624128,53.05
14627598,94.0
14627817,92.83
14627819,117.39999999999998
14632080,156.01
14646562,187.6
14648556,47.19999999999999
14653800,209.83
14655004,328.0
14655908,854.5
14661771,240.25
14663344,117.39999999999998
14666364,164.2
14668622,386.5
14672524,42.52
14682338,181.75
14683956,181.75
14689860,269.5
14690331,328.0
14692426,94.0
14692459,181.75
14693952,64.75
14705110,123.25
14705209,123.25
14709693,53.05
14713835,242.59
14714093,82.3
14721931,132.61
14722273,181.75
14723166,269.5
14724015,322.15
14724181,99.85
14726498,47.19999999999999
14737992,24.97
14744425,181.75
14744794,39.01
14745847,152.5
14759851,94.0
14759888,88.14999999999999
14760211,211.0
14760567,15.61
14774206,90.49
14774459,168.88
14779359,209.83
14783847,211.0
14784377,64.75
14787061,94.0
14787406,44.86
14796894,269.5
14803168,164.2
14807332,187.6
14807890,94.0
14808832,123.25
14809342,117.39999999999998
14817574,92.83
14818234,328.0
14821133,99.85
14823526,117.39999999999998
14824160,209.83
14827265,117.39999999999998
14827512,94.0
14834097,186.43
14835065,211.0
14837052,913.0
14837884,34.33
14838808,127.92999999999998
14840822,211.0
14843553,228.55
14851247,105.7
14851292,94.0
14854453,34.33
14855614,562.0
14858544,82.3
14858777,60.06999999999999
14868347,209.83
14869260,53.05
14878046,152.5
14880613,328.0
14881637,123.25
14881794,47.19999999999999
14886600,208.66
14887025,104.53
14894267,170.04999999999998
14899111,462.55
14899810,70.6
14902084,251.95
14911628,187.6
14914048,47.19999999999999
14926631,127.92999999999998
14928864,127.92999999999998
14932887,209.83
14933521,127.92999999999998
14933893,64.75
14936709,76.44999999999999
14946346,303.43
14946381,24.97
14948249,170.04999999999998
14949281,23.8
14949923,117.39999999999998
14951904,47.19999999999999
14959161,268.33
14959966,281.2
14963583,58.89999999999999
14966184,76.44999999999999
14967881,240.25
14968436,41.35
14972714,205.15
14975651,175.89999999999998
14976950,328.0
14980174,193.45
14983453,57.72999999999999
14988596,57.72999999999999
14989532,292.9
15003930,211.0
15009618,127.92999999999998
15009751,234.4
15018646,419.26
15021783,70.6
15022347,153.67
15032254,108.04
15033685,173.56
15034150,269.5
15035050,143.14
15036330,47.19999999999999
15036809,76.44999999999999
15037251,92.83
15039238,67.08999999999999
15040421,41.35
15041998,88.14999999999999
15050044,47.19999999999999
15051958,268.33
15052112,660.28
15052156,134.95
15052971,289.39
15053143,386.5
15053369,92.83
15056492,82.3
15056538,240.25
15062944,31.989999999999995
15067291,51.88
15068067,854.5
15073369,228.55
15080994,140.79999999999998
15081663,152.5
15083267,105.7
15083571,181.75
15095408,70.6
15095439,99.85
15098355,269.5
15098786,211.0
15099669,240.25
15100256,105.7
15106603,193.45
15107952,170.04999999999998
15113479,328.0
15114181,131.44
15114265,88.14999999999999
15114433,76.44999999999999
15115532,167.70999999999998
15126304,99.85
15126360,532.75
15126948,94.0
15129261,105.7
15132151,268.33
15132221,105.7
15133923,151.32999999999998
15140447,117.39999999999998
15140627,1022.98
15141661,729.31
15141938,187.6
15142409,326.83
15145285,328.0
15149137,164.2
15149560,117.39999999999998
15149591,794.8299999999999
15158194,55.39
15159731,113.89
15162388,386.5
15174230,88.14999999999999
15178929,85.80999999999999
15181459,164.2
15187369,152.5
15191740,208.66
15191882,208.66
15196650,105.7
15203342,70.6
15205915,911.83
15206157,677.8299999999999
15206836,560.8299999999999
15215887,198.13
15218066,911.83
15218299,560.8299999999999
15218342,198.13
15218579,736.3299999999999
15218699,911.83
15219855,298.75
15220143,94.0
15221833,17.949999999999996
15222972,140.79999999999998
15226875,53.05
15229456,443.83
15229619,352.57
15230053,560.8299999999999
15230339,601.78
15230938,852.16
15233134,601.78
15233387,328.0
15233592,852.16
15234201,852.16
15234755,211.0
15238740,64.75
15241968,94.0
15246070,34.33
15249063,415.75
15250435,46.03
15252848,105.7
15253883,181.75
15260962,971.5
15261353,126.76
15266254,333.85
15268792,503.5
15271897,72.94
15280873,211.0
15284819,123.25
15285181,22.629999999999995
15286036,386.5
15287016,76.44999999999999
15289766,620.5
15294943,105.7
15296957,115.06
15297862,269.5
15298236,115.06
15299748,271.84
15301499,328.0
15303092,47.19999999999999
15309572,62.41
15310580,117.39999999999998
15311253,209.83
15311733,209.83
15314054,267.0
15314886,186.43
15321266,117.39999999999998
15327553,53.05
15327611,152.5
15340613,76.44999999999999
15340854,679.0
15341726,64.75
15344255,240.25
15347268,607.0
15355243,263.65
15355575,35.5
15356132,41.35
15359119,82.3
15360364,68.25999999999999
15360787,92.83
15361785,67.08999999999999
15370219,82.3
15377407,129.1
15377806,94.0
15379480,191.11
15392689,437.00000000000006
15393637,94.0
15394503,92.83
15396328,70.6
15396351,211.0
15397893,211.0
15399008,88.14999999999999
15405532,208.66
15406357,76.44999999999999
15411277,298.75
15411945,103.36
15411988,105.7
15421279,35.5
15423552,180.58
15430782,94.0
15433822,94.0
15436666,211.0
15436871,415.75
15437413,268.33
15437906,70.6
15445427,316.29999999999995
15447090,216.85
15449415,420.43
15449434,57.72999999999999
15450257,123.25
15452258,91.66
15452878,129.1
15455678,34.33
15460904,70.6
15462208,146.64999999999998
15465050,82.3
15468038,53.05
15475362,117.39999999999998
15476467,64.75
15485880,151.32999999999998
15492561,117.39999999999998
15494542,152.5
15494796,269.5
15494968,415.75
15495132,88.14999999999999
15495202,127.92999999999998
15495653,39.01
15496616,601.78
15497088,601.78
15497229,601.78
15497568,92.83
15497673,852.16
15497821,852.16
15500135,199.3
15505535,852.16
15506908,244.93
15507436,198.13
15508399,213.34
15509545,269.5
15509546,76.44999999999999
15510233,37.84
15511681,82.3
15511749,64.75
15518025,269.5
15519679,23.8
15520060,211.0
15521674,53.05
15523281,134.95
15531089,36.67
15536769,140.79999999999998
15539709,152.5
15551245,53.05
15552862,251.95
15553994,187.6
15560799,205.15
15563416,181.75
15564955,246.1
15582096,117.39999999999998
15591309,82.3
15596521,328.0
15615535,111.54999999999998
15618546,134.95
15620823,221.53
15620833,193.45
15625556,68.25999999999999
15625579,167.70999999999998
15627978,127.92999999999998
15631921,105.7
15633514,123.25
15633727,140.79999999999998
15634892,145.48
15635167,222.7
15640345,194.62
15646546,47.19999999999999
15647143,187.6
15648413,146.64999999999998
15657915,140.79999999999998
15659791,88.14999999999999
15663513,268.33
15663603,23.8
15664037,253.12
15671751,47.19999999999999
15675274,123.25
15693063,328.0
15693558,234.4
15699791,158.35
15699803,132.61
15701072,186.43
15701663,94.0
15701672,94.0
15703294,269.5
15703497,187.6
15704213,88.14999999999999
15707188,81.13
15709537,164.2
15715221,58.89999999999999
15720449,82.3
15721376,181.75
15721683,94.0
15728780,366.61
15732669,158.35
15733438,123.25
15735169,152.5
15742916,206.32
15745269,53.05
15745411,94.0
15745528,84.63999999999999
15751495,328.0
15756248,116.23
15758511,92.83
15761285,292.9
15765350,199.3
15767882,216.85
15769652,560.8299999999999
15772067,437.00000000000006
15772473,298.75
15773659,152.5
15774166,92.83
15777411,164.2
15778177,164.2
15783766,35.5
15784598,415.75
15788270,117.39999999999998
15789384,181.75
15790640,70.6
15790816,105.7
15797693,55.39
15800923,185.26
15801194,47.19999999999999
15801420,408.73
15805327,77.61999999999999
15813993,163.03
15814363,76.44999999999999
15815905,164.2
15817291,57.72999999999999
15818608,445.0
15821383,64.75
15825854,181.75
15827516,315.13
15830677,113.89
15831628,269.5
15832098,35.5
15832811,146.64999999999998
15833015,235.57
15840089,152.5
15840527,23.8
15851599,322.15
15854348,328.0
15857259,607.0
15857334,273.8
15858680,144.31
15858847,168.88
15858922,168.88
15859962,53.05
15860051,58.89999999999999
15865251,47.19999999999999
15867248,92.83
15870454,123.25
15870976,287.04999999999995
15872277,94.0
15876032,53.05
15882274,152.5
15886369,48.36999999999999
15896468,269.5
15896529,116.23
15899421,126.76
15910575,111.54999999999998
15910664,94.0
15911137,211.0
15911434,234.4
15912452,29.65
15913986,214.51
15915152,187.6
15917981,199.3
15928001,123.25
15928835,129.1
15929281,76.44999999999999
15929625,105.7
15930495,116.23
15930602,47.19999999999999
15930864,105.7
15937164,187.6
15939098,328.0
15943475,275.35
15948069,257.79999999999995
15952702,148.98999999999998
15954073,211.0
15955961,386.5
15963664,35.5
15964171,164.2
15966974,415.75
15967392,134.95
15968041,181.75
15970276,445.0
15971062,70.6
15971308,76.44999999999999
15971342,152.5
15972733,64.75
15974364,64.75
15979856,152.5
15981246,562.0
15984242,26.14
15984446,208.66
15984590,29.65
15984877,269.5
15984905,35.5
15985873,68.25999999999999
15986033,70.6
15986371,211.0
15986775,17.949999999999996
15988494,97.51
15989608,65.91999999999999
15990199,172.39
15994498,152.5
15995824,53.05
15998138,208.66
16002841,123.25
16004758,105.7
16005960,111.54999999999998
16009487,287.04999999999995
16010302,243.76
16010783,304.6
16012941,269.5
16014578,386.5
16014708,134.95
16014791,105.7
16018596,23.8
16027312,158.35
16028015,796.0
16029127,208.66
16032177,151.32999999999998
16037497,234.4
16040229,94.0
16041091,181.75
16051971,129.1
16053606,79.96
16054225,211.0
16054883,94.0
16055176,199.3
16063885,164.2
16065618,304.6
16068281,88.14999999999999
16069925,70.6
16083752,117.39999999999998
16085206,181.75
16086039,76.44999999999999
16086382,175.89999999999998
16086949,211.0
16087249,911.83
16095115,57.72999999999999
16096372,152.5
16098020,736.3299999999999
16101054,209.83
16103920,211.0
16107664,188.77
16112503,328.0
16112663,269.5
16113712,181.75
16120794,159.51999999999998
16120840,562.0
16122024,53.05
16122082,56.56
16122223,47.19999999999999
16122441,152.5
16123657,303.43
16124987,105.7
16131672,562.0
16133127,34.33
16135399,94.0
16143844,28.48
16144596,70.6
16146708,105.7
16147164,322.15
16147304,794.8299999999999
16148141,70.6
16148374,287.04999999999995
16148691,222.7
16148973,234.4
16157387,445.0
16159901,911.83
16160783,182.92
16162363,109.20999999999998
16163672,94.0
16163725,209.83
16163768,147.82
16164264,91.66
16164613,211.0
16164856,152.5
16171293,33.16
16171595,105.7
16172162,117.39999999999998
16172498,44.86
16173564,335.00000000000006
16174233,81.13
16177263,562.0
16177970,110.38
16178928,386.5
16182780,94.0
16189705,76.44999999999999
16190577,152.5
16190902,363.1
16194421,117.39999999999998
16194815,94.0
16202302,70.6
16205219,41.35
16206794,198.13
16207381,257.79999999999995
16212767,240.25
16213157,139.63
16214404,29.65
16215826,82.3
16218094,199.3
16220849,64.75
16227469,131.44
16228346,116.23
16228505,117.39999999999998
16228697,67.08999999999999
16229170,211.0
16229585,445.0
16230255,70.6
16230905,83.47
16236157,117.39999999999998
16242067,20.29
16243676,269.5
16243941,211.0
16244843,76.44999999999999
16253053,82.3
16255284,234.4
16259629,386.5
16259714,35.5
16259787,56.56
16260362,152.5
16261522,40.17999999999999
16268781,35.5
16269464,127.92999999999998
16271281,82.3
16271818,269.5
16272419,94.0
16273143,269.5
16274717,23.8
16274854,64.75
16275733,94.0
16275887,29.65
16283830,240.25
16287282,40.17999999999999
16289203,69.42999999999999
16289292,474.25
16289576,70.6
16290974,54.22
16296973,37.84
16297227,129.1
16297779,661.4499999999999
16300982,269.5
16301464,90.49
16301899,117.39999999999998
16308886,153.67
16309329,58.89999999999999
16309452,88.14999999999999
16309538,208.66
16309856,94.0
16310817,76.44999999999999
16311386,269.5
16311527,94.0
16312490,41.35
16312966,64.75
16314114,76.44999999999999
16315292,228.55
16318720,117.39999999999998
16320520,386.5
16320612,163.03
16322134,328.0
16323239,129.1
16323724,164.2
16325588,129.1
16325781,88.14999999999999
16331645,158.35
16333020,1030.0
16333699,17.949999999999996
16336497,105.7
16336709,35.5
16337047,41.35
16337271,211.0
16338348,127.92999999999998
16338454,275.35
16339175,184.09
16346945,104.53
16347965,304.6
16348240,151.32999999999998
16349311,445.0
16349888,148.98999999999998
16352250,53.05
16352484,46.03
16352708,170.04999999999998
16352907,94.0
16352982,35.5
16353229,146.64999999999998
16353257,94.0
16354659,117.39999999999998
16356884,14.439999999999998
16357148,56.56
16360002,99.85
16360894,88.14999999999999
16361014,22.629999999999995
16363923,116.23
16364666,29.65
16365302,445.0
16367064,94.0
16367983,211.0
16368328,47.19999999999999
16368376,131.44
16373546,257.79999999999995
16376497,105.7
16378007,152.5
16378313,199.3
16378562,228.55
16380258,69.42999999999999
16381008,99.85
16382035,199.3
16382645,246.1
16385859,70.6
16388417,94.0
16389531,199.3
16391487,58.89999999999999
16392514,94.0
16392756,134.95
16393191,76.44999999999999
16393395,76.44999999999999
16393554,322.15
16394576,81.13
16394824,152.5
16395341,23.8
16395800,92.83
16396119,53.05
16396301,94.0
16396507,117.39999999999998
16396640,58.89999999999999
16396753,94.0
16400971,152.5
16403353,187.6
16404289,211.0
16405036,88.14999999999999
16405632,216.85
16405668,303.43
16406680,326.83
16408202,82.3
16411398,105.7
16413425,81.13
16413638,211.0
16414538,117.39999999999998
16414567,187.6
16414744,152.5
16415297,53.05
16415365,35.5
16415427,99.85
16415910,35.5
16416857,143.14
16424934,134.95
16426559,123.25
16427395,152.5
16427668,328.0
16427742,77.61999999999999
16427854,187.6
16428888,94.0
16431249,199.3
16436865,152.5
16437326,677.8299999999999
16437333,298.75
16439234,123.25
16440192,76.44999999999999
16442395,445.0
16442660,64.75
16442999,211.0
16443103,152.5
16444320,78.78999999999999
16444558,35.5
16448634,129.1
16449480,94.0
16450351,117.39999999999998
16458046,61.24
16463445,211.0
16466733,199.3
16466819,74.11
16468001,211.0
16469132,67.08999999999999
16469710,109.20999999999998
16479076,17.949999999999996
16479344,117.39999999999998
16481602,105.7
16485273,117.39999999999998
16487043,76.44999999999999
16487077,211.0
16487823,677.8299999999999
16487967,21.459999999999997
16489149,1145.83
16490625,211.0
16493057,181.75
16493084,211.0
16496715,35.5
16498335,47.19999999999999
16499824,240.25
16506016,92.83
16506579,76.44999999999999
16507116,57.72999999999999
16507990,170.04999999999998
16508394,64.75
16514343,280.03
16514949,164.2
16517394,37.84
16517710,164.2
16518377,211.0
16519069,94.0
16525573,92.83
16528098,187.6
16529755,111.54999999999998
16529936,35.5
16530772,70.6
16530962,88.14999999999999
16533105,78.78999999999999
16534037,240.25
16534156,94.0
16541635,94.0
16542864,1024.15
16543032,206.32
16543563,88.14999999999999
16546557,82.3
16546903,64.75
16557384,6.25
16557829,23.8
16558246,234.4
16559061,76.44999999999999
16561990,83.47
16568191,70.6
16568275,57.72999999999999
16578826,41.35
16595351,70.6
16599472,251.95
16601748,55.39
16601801,248.44
16603017,89.32
16603730,240.25
16607054,54.22
16613993,58.89999999999999
16616522,187.6
16617542,47.19999999999999
16627548,70.6
16628617,181.75
16634459,141.97
16634534,35.5
16649773,111.54999999999998
16650612,211.0
16651879,94.0
16673377,119.73999999999998
16673954,269.5
16674839,64.75
16675965,117.39999999999998
16677866,99.85
16678104,170.04999999999998
16685971,64.75
16686651,211.0
16691826,91.66
16697657,129.1
16701051,94.0
16703749,48.36999999999999
16706521,105.7
16706758,92.83
16709795,117.39999999999998
16710300,168.88
16711476,88.14999999999999
16712302,164.2
16720039,88.14999999999999
16720574,209.83
16722564,211.0
16725326,140.79999999999998
16725576,92.83
16725879,562.0
16735133,122.07999999999998
16735801,94.0
16738648,12.099999999999994
16740081,94.0
16741278,82.3
16741935,222.7
16749235,181.75
16751838,199.3
16753723,56.56
16755891,211.0
16758426,198.13
16766700,22.629999999999995
16768665,181.75
16778903,134.95
16778904,6.25
16779705,97.51
16780469,41.35
16781516,92.83
16783144,64.75
16783828,113.89
16784199,205.15
16791336,94.0
16794070,57.72999999999999
16795470,79.96
16796255,47.19999999999999
16798351,111.54999999999998
16804336,129.1
16805065,246.1
16805869,94.0
16805921,94.0
16813292,180.58
16814385,179.41
16814818,117.39999999999998
16815519,129.1
16823923,269.5
16826741,158.35
16828843,129.1
16828918,51.88
16829324,211.0
16829867,129.1
16830241,175.89999999999998
16844707,47.19999999999999
16845648,211.0
16846366,1141.15
16854181,91.66
16855679,725.8
16856193,357.25
16858146,123.25
16860541,129.1
16867024,398.2
16869999,41.35
16883282,222.7
16883813,239.08
16884012,211.0
16884027,117.39999999999998
16893030,205.15
16897115,39.01
16897571,105.7
16897611,88.14999999999999
16899058,514.03
16905585,386.5
16912472,82.3
16916234,62.41
16916510,47.19999999999999
16917225,83.47
16929145,53.05
16930274,105.7
16937801,76.44999999999999
16943178,34.33
16945093,152.5
16954330,46.03
16960374,105.7
16960725,88.14999999999999
16960859,57.72999999999999
16963544,62.41
16965972,92.83
16969156,181.75
16970733,163.03
16972627,261.31
16976215,123.25
16981845,140.79999999999998
16987408,29.65
16994272,445.0
16996170,257.79999999999995
16996664,198.13
16996954,240.25
17005665,76.44999999999999
17014809,115.06
17025412,94.0
17025831,211.0
17029482,228.55
17031720,70.6
17037199,60.06999999999999
17043121,269.5
17043468,94.0
17044038,70.6
17046103,58.89999999999999
17070038,30.819999999999997
17071462,92.83
17072544,53.05
17076329,298.75
17078612,53.05
17084539,328.0
17088382,70.6
17093180,164.2
17095350,181.75
17108995,134.95
17109623,123.25
17111449,58.89999999999999
17112036,53.05
17116411,549.13
17117602,58.89999999999999
17117631,117.39999999999998
17120052,123.25
17121563,76.44999999999999
17122054,111.54999999999998
17122333,679.0
17122439,94.0
17122814,31.989999999999995
17123684,246.1
17125159,123.25
17129825,17.949999999999996
17133439,503.5
17136721,70.6
17137388,91.66
17138302,117.39999999999998
17141182,94.0
17141884,47.19999999999999
17149950,386.5
17150899,310.45
17151145,123.25
17152737,614.65
17157615,68.25999999999999
17168007,164.2
17172375,187.6
17174519,737.5
17176173,58.89999999999999
17187785,53.05
17187942,94.0
17188328,152.5
17189799,211.0
17192158,35.5
17193761,50.71
17209321,91.66
17209680,105.7
17210810,175.89999999999998
17211246,115.06
17218433,256.63
17219303,205.15
17222011,163.03
17223109,199.3
17224797,164.2
17233611,328.0
17234955,199.3
17236095,187.6
17236462,251.95
17237486,181.75
17239321,140.79999999999998
17252037,63.58
17252480,152.5
17254708,34.33
17255913,130.26999999999998
17256799,562.0
17257473,392.35
17258228,35.5
17266255,161.86
17269342,193.45
17269656,281.2
17280847,269.5
17285384,152.5
17286647,152.5
17287645,47.19999999999999
17295495,105.7
17297014,164.2
17299611,152.5
17304795,94.0
17314998,41.35
17315299,35.5
17317366,211.0
17317934,181.75
17318814,181.75
17326116,181.75
17326533,92.83
17329090,269.5
17330186,83.47
17333015,64.75
17342599,57.72999999999999
17344027,97.51
17349377,69.42999999999999
17360353,94.0
17365005,44.86
17366414,269.5
17366807,164.2
17366942,58.89999999999999
17367004,315.13
17368006,72.94
17369530,64.75
17381819,357.25
17382067,221.53
17382679,679.0
17383253,134.95
17385892,269.5
17388041,117.39999999999998
17400624,123.25
17405812,105.7
17423245,99.85
17423343,64.75
17430920,152.5
17431995,158.35
17433572,562.0
17437106,0.0
17437772,41.35
17442248,70.6
17447150,192.28
17450190,53.05
17455952,53.05
17456705,91.66
17456932,445.0
17458077,269.5
17458415,268.33
17459791,181.75
17460510,208.66
17461281,57.72999999999999
17461591,97.51
17463059,134.95
17465159,61.24
17465199,120.91
17479792,68.25999999999999
17480275,58.89999999999999
17481087,269.5
17482187,132.61
17494289,92.83
17495518,119.73999999999998
17495819,76.44999999999999
17496511,123.25
17497776,94.0
17505594,76.44999999999999
17508709,209.83
17508940,17.949999999999996
17510128,205.15
17510130,174.73
17510136,205.15
17510139,205.15
17510140,205.15
17510666,205.15
17511694,111.54999999999998
17512282,152.5
17512466,158.35
17512883,134.95
17512898,328.0
17515547,158.35
17516489,193.45
17520883,123.25
17524075,152.5
17524862,152.5
17527586,94.0
17529216,63.58
17529637,105.7
17532756,41.35
17533091,92.83
17533911,57.72999999999999
17537893,1287.0
17539341,116.23
17539385,99.85
17541599,30.819999999999997
17542798,152.5
17544058,17.949999999999996
17544220,17.949999999999996
17545558,62.41
17548575,64.75
17549299,421.6
17552955,70.6
17554889,164.2
17554981,129.1
17556208,50.71
17557517,205.15
17560078,47.19999999999999
17560543,36.67
17561119,164.2
17569080,211.0
17571026,234.4
17573027,64.75
17585139,70.6
17587833,150.16
17589815,50.71
17590729,92.83
17591278,269.5
17601315,562.0
17601960,94.0
17602108,113.89
17603059,181.75
17604613,6.25
17605729,58.89999999999999
17610059,94.0
17619003,240.25
17624400,240.25
17631431,34.33
17633820,174.73
17634485,275.35
17635051,70.6
17637673,233.23
17641625,119.73999999999998
17665855,209.83
17666011,123.25
17666300,692.0
17669272,133.78
17669867,47.19999999999999
17679645,41.35
17679822,152.5
17682543,187.6
17682955,69.42999999999999
17684098,139.63
17684359,404.05
17692837,77.61999999999999
17692964,270.67
17697164,357.25
17697781,234.4
17699790,209.83
17701658,124.42
17702057,246.1
17702242,127.92999999999998
17712166,35.5
17712998,211.0
17713865,152.5
17716237,269.5
17728208,94.0
17729060,64.75
17735760,268.33
17741347,99.85
17743697,81.13
17746222,53.05
17750238,92.83
17752493,81.13
17756109,913.0
17757976,357.25
17759482,56.56
17759520,796.0
17762525,139.63
17763622,82.3
17763785,242.59
17764691,90.49
17766580,152.5
17774316,49.53999999999999
17774731,111.54999999999998
17774989,12.099999999999994
17776104,94.0
17786762,125.59
17790958,117.39999999999998
17793963,175.89999999999998
17794915,6.25
17797691,88.14999999999999
17808917,99.85
17809161,69.42999999999999
17809649,49.53999999999999
17811033,105.7
17812919,184.09
17813907,251.95
17814209,70.6
17820343,111.54999999999998
17824129,129.1
17824351,69.42999999999999
17828438,94.0
17835503,58.89999999999999
17839944,51.88
17840284,31.989999999999995
17843168,269.5
17843998,269.5
17844682,543.28
17845650,141.97
17847040,209.83
17848298,140.79999999999998
17848627,69.42999999999999
17849234,371.29
17860607,234.4
17860684,421.6
17864665,105.7
17874595,53.05
17875002,123.25
17879131,478.93
17881120,64.75
17892114,88.14999999999999
17893008,82.3
17893069,269.5
17900193,125.59
17900681,94.0
17902970,94.0
17905479,211.0
17906990,148.98999999999998
17915565,88.14999999999999
17922181,105.7
17923165,92.83
17929219,439.15
17938814,111.54999999999998
17941948,41.35
17943407,105.7
17944219,328.0
17944802,386.5
17956441,222.7
17961885,88.14999999999999
17962656,139.63
17963856,53.05
17972466,82.3
17974244,416.92
17978997,57.72999999999999
17979046,94.0
17979132,29.65
17979764,0.0
17980714,33.16
17988221,94.0
17989537,94.0
17993419,48.36999999999999
18003918,211.0
18004335,152.5
18005542,29.65
18005789,175.89999999999998
18005835,152.5
18006977,269.5
18008937,246.1
18010406,129.1
18013489,94.0
18015606,152.5
18018424,99.85
18024561,415.75
18025342,29.65
18034890,99.85
18039329,220.36
18040417,99.85
18043457,117.39999999999998
18050153,133.78
18055685,152.5
18057747,47.19999999999999
18059231,55.39
18059656,55.39
18063815,205.15
18070342,181.75
18071399,879.0000000000001
18074899,560.8299999999999
18075511,70.6
18076816,94.0
18077001,209.83
18077050,82.3
18077717,181.75
18077742,35.5
18086316,386.5
18090927,152.5
18091600,269.5
18092438,122.07999999999998
18094196,129.1
18094311,233.23
18094418,692.0
18103710,186.43
18109817,111.54999999999998
18112517,70.6
18120094,94.0
18120248,94.0
18123155,99.85
18123185,70.6
18124043,187.6
18134537,269.5
18138307,117.39999999999998
18139095,209.83
18154888,244.93
18155063,117.39999999999998
18156961,35.5
18159239,244.93
18161036,117.39999999999998
18173198,13.269999999999996
